,DATE,Year,Month,Day,MonetaryBase
9664,1997-01-08,1997,1,8,462011.4761904762
9665,1997-01-09,1997,1,9,461888.09523809527
9666,1997-01-10,1997,1,10,461764.71428571426
9667,1997-01-13,1997,1,13,461641.3333333333
9668,1997-01-14,1997,1,14,461517.95238095237
9669,1997-01-15,1997,1,15,461394.5714285714
9670,1997-01-16,1997,1,16,461271.1904761905
9671,1997-01-17,1997,1,17,461147.8095238095
9672,1997-01-21,1997,1,21,461024.4285714286
9673,1997-01-22,1997,1,22,460901.04761904763
9674,1997-01-23,1997,1,23,460777.6666666667
9675,1997-01-24,1997,1,24,460654.28571428574
9676,1997-01-27,1997,1,27,460530.90476190473
9677,1997-01-28,1997,1,28,460407.5238095238
9678,1997-01-29,1997,1,29,460284.14285714284
9679,1997-01-30,1997,1,30,460160.7619047619
9680,1997-01-31,1997,1,31,460037.38095238095
9681,1997-02-03,1997,2,3,459914.0
9682,1997-02-04,1997,2,4,460039.5789473684
9683,1997-02-05,1997,2,5,460165.15789473685
9684,1997-02-06,1997,2,6,460290.7368421053
9685,1997-02-07,1997,2,7,460416.3157894737
9686,1997-02-10,1997,2,10,460541.8947368421
9687,1997-02-11,1997,2,11,460667.4736842105
9688,1997-02-12,1997,2,12,460793.05263157893
9689,1997-02-13,1997,2,13,460918.63157894736
9690,1997-02-14,1997,2,14,461044.2105263158
9691,1997-02-18,1997,2,18,461169.7894736842
9692,1997-02-19,1997,2,19,461295.36842105264
9693,1997-02-20,1997,2,20,461420.94736842107
9694,1997-02-21,1997,2,21,461546.5263157895
9695,1997-02-24,1997,2,24,461672.1052631579
9696,1997-02-25,1997,2,25,461797.6842105263
9697,1997-02-26,1997,2,26,461923.2631578947
9698,1997-02-27,1997,2,27,462048.84210526315
9699,1997-02-28,1997,2,28,462174.4210526316
9700,1997-03-03,1997,3,3,462300.0
9701,1997-03-04,1997,3,4,462451.3333333333
9702,1997-03-05,1997,3,5,462602.6666666667
9703,1997-03-06,1997,3,6,462754.0
9704,1997-03-07,1997,3,7,462905.3333333333
9705,1997-03-10,1997,3,10,463056.6666666667
9706,1997-03-11,1997,3,11,463208.0
9707,1997-03-12,1997,3,12,463359.3333333333
9708,1997-03-13,1997,3,13,463510.6666666667
9709,1997-03-14,1997,3,14,463662.0
9710,1997-03-17,1997,3,17,463813.3333333333
9711,1997-03-18,1997,3,18,463964.6666666667
9712,1997-03-19,1997,3,19,464116.0
9713,1997-03-20,1997,3,20,464267.3333333333
9714,1997-03-21,1997,3,21,464418.6666666667
9715,1997-03-24,1997,3,24,464570.0
9716,1997-03-25,1997,3,25,464721.3333333333
9717,1997-03-26,1997,3,26,464872.6666666667
9718,1997-03-27,1997,3,27,465024.0
9719,1997-03-28,1997,3,28,465175.3333333333
9720,1997-03-31,1997,3,31,465326.6666666667
9721,1997-04-01,1997,4,1,465478.0
9722,1997-04-02,1997,4,2,465548.9090909091
9723,1997-04-03,1997,4,3,465619.8181818182
9724,1997-04-04,1997,4,4,465690.7272727273
9725,1997-04-07,1997,4,7,465761.63636363635
9726,1997-04-08,1997,4,8,465832.54545454547
9727,1997-04-09,1997,4,9,465903.45454545453
9728,1997-04-10,1997,4,10,465974.36363636365
9729,1997-04-11,1997,4,11,466045.2727272727
9730,1997-04-14,1997,4,14,466116.1818181818
9731,1997-04-15,1997,4,15,466187.0909090909
9732,1997-04-16,1997,4,16,466258.0
9733,1997-04-17,1997,4,17,466328.9090909091
9734,1997-04-18,1997,4,18,466399.8181818182
9735,1997-04-21,1997,4,21,466470.7272727273
9736,1997-04-22,1997,4,22,466541.63636363635
9737,1997-04-23,1997,4,23,466612.54545454547
9738,1997-04-24,1997,4,24,466683.45454545453
9739,1997-04-25,1997,4,25,466754.36363636365
9740,1997-04-28,1997,4,28,466825.2727272727
9741,1997-04-29,1997,4,29,466896.1818181818
9742,1997-04-30,1997,4,30,466967.0909090909
9743,1997-05-01,1997,5,1,467038.0
9744,1997-05-02,1997,5,2,467170.28571428574
9745,1997-05-05,1997,5,5,467302.5714285714
9746,1997-05-06,1997,5,6,467434.85714285716
9747,1997-05-07,1997,5,7,467567.14285714284
9748,1997-05-08,1997,5,8,467699.4285714286
9749,1997-05-09,1997,5,9,467831.71428571426
9750,1997-05-12,1997,5,12,467964.0
9751,1997-05-13,1997,5,13,468096.28571428574
9752,1997-05-14,1997,5,14,468228.5714285714
9753,1997-05-15,1997,5,15,468360.85714285716
9754,1997-05-16,1997,5,16,468493.14285714284
9755,1997-05-19,1997,5,19,468625.4285714286
9756,1997-05-20,1997,5,20,468757.71428571426
9757,1997-05-21,1997,5,21,468890.0
9758,1997-05-22,1997,5,22,469022.28571428574
9759,1997-05-23,1997,5,23,469154.5714285714
9760,1997-05-27,1997,5,27,469286.85714285716
9761,1997-05-28,1997,5,28,469419.14285714284
9762,1997-05-29,1997,5,29,469551.4285714286
9763,1997-05-30,1997,5,30,469683.71428571426
9764,1997-06-02,1997,6,2,469816.0
9765,1997-06-03,1997,6,3,469972.90476190473
9766,1997-06-04,1997,6,4,470129.8095238095
9767,1997-06-05,1997,6,5,470286.71428571426
9768,1997-06-06,1997,6,6,470443.61904761905
9769,1997-06-09,1997,6,9,470600.5238095238
9770,1997-06-10,1997,6,10,470757.4285714286
9771,1997-06-11,1997,6,11,470914.3333333333
9772,1997-06-12,1997,6,12,471071.2380952381
9773,1997-06-13,1997,6,13,471228.14285714284
9774,1997-06-16,1997,6,16,471385.04761904763
9775,1997-06-17,1997,6,17,471541.95238095237
9776,1997-06-18,1997,6,18,471698.85714285716
9777,1997-06-19,1997,6,19,471855.7619047619
9778,1997-06-20,1997,6,20,472012.6666666667
9779,1997-06-23,1997,6,23,472169.5714285714
9780,1997-06-24,1997,6,24,472326.4761904762
9781,1997-06-25,1997,6,25,472483.38095238095
9782,1997-06-26,1997,6,26,472640.28571428574
9783,1997-06-27,1997,6,27,472797.1904761905
9784,1997-06-30,1997,6,30,472954.09523809527
9785,1997-07-01,1997,7,1,473111.0
9786,1997-07-02,1997,7,2,473166.0909090909
9787,1997-07-03,1997,7,3,473221.1818181818
9788,1997-07-07,1997,7,7,473276.2727272727
9789,1997-07-08,1997,7,8,473331.36363636365
9790,1997-07-09,1997,7,9,473386.45454545453
9791,1997-07-10,1997,7,10,473441.54545454547
9792,1997-07-11,1997,7,11,473496.63636363635
9793,1997-07-14,1997,7,14,473551.7272727273
9794,1997-07-15,1997,7,15,473606.8181818182
9795,1997-07-16,1997,7,16,473661.9090909091
9796,1997-07-17,1997,7,17,473717.0
9797,1997-07-18,1997,7,18,473772.0909090909
9798,1997-07-21,1997,7,21,473827.1818181818
9799,1997-07-22,1997,7,22,473882.2727272727
9800,1997-07-23,1997,7,23,473937.36363636365
9801,1997-07-24,1997,7,24,473992.45454545453
9802,1997-07-25,1997,7,25,474047.54545454547
9803,1997-07-28,1997,7,28,474102.63636363635
9804,1997-07-29,1997,7,29,474157.7272727273
9805,1997-07-30,1997,7,30,474212.8181818182
9806,1997-07-31,1997,7,31,474267.9090909091
9807,1997-08-01,1997,8,1,474323.0
9808,1997-08-04,1997,8,4,474376.2380952381
9809,1997-08-05,1997,8,5,474429.4761904762
9810,1997-08-06,1997,8,6,474482.71428571426
9811,1997-08-07,1997,8,7,474535.95238095237
9812,1997-08-08,1997,8,8,474589.1904761905
9813,1997-08-11,1997,8,11,474642.4285714286
9814,1997-08-12,1997,8,12,474695.6666666667
9815,1997-08-13,1997,8,13,474748.90476190473
9816,1997-08-14,1997,8,14,474802.14285714284
9817,1997-08-15,1997,8,15,474855.38095238095
9818,1997-08-18,1997,8,18,474908.61904761905
9819,1997-08-19,1997,8,19,474961.85714285716
9820,1997-08-20,1997,8,20,475015.09523809527
9821,1997-08-21,1997,8,21,475068.3333333333
9822,1997-08-22,1997,8,22,475121.5714285714
9823,1997-08-25,1997,8,25,475174.8095238095
9824,1997-08-26,1997,8,26,475228.04761904763
9825,1997-08-27,1997,8,27,475281.28571428574
9826,1997-08-28,1997,8,28,475334.5238095238
9827,1997-08-29,1997,8,29,475387.7619047619
9828,1997-09-02,1997,9,2,475441.0
9829,1997-09-03,1997,9,3,475547.0
9830,1997-09-04,1997,9,4,475653.0
9831,1997-09-05,1997,9,5,475759.0
9832,1997-09-08,1997,9,8,475865.0
9833,1997-09-09,1997,9,9,475971.0
9834,1997-09-10,1997,9,10,476077.0
9835,1997-09-11,1997,9,11,476183.0
9836,1997-09-12,1997,9,12,476289.0
9837,1997-09-15,1997,9,15,476395.0
9838,1997-09-16,1997,9,16,476501.0
9839,1997-09-17,1997,9,17,476607.0
9840,1997-09-18,1997,9,18,476713.0
9841,1997-09-19,1997,9,19,476819.0
9842,1997-09-22,1997,9,22,476925.0
9843,1997-09-23,1997,9,23,477031.0
9844,1997-09-24,1997,9,24,477137.0
9845,1997-09-25,1997,9,25,477243.0
9846,1997-09-26,1997,9,26,477349.0
9847,1997-09-29,1997,9,29,477455.0
9848,1997-09-30,1997,9,30,477561.0
9849,1997-10-01,1997,10,1,477667.0
9850,1997-10-02,1997,10,2,477982.95454545453
9851,1997-10-03,1997,10,3,478298.9090909091
9852,1997-10-06,1997,10,6,478614.86363636365
9853,1997-10-07,1997,10,7,478930.8181818182
9854,1997-10-08,1997,10,8,479246.7727272727
9855,1997-10-09,1997,10,9,479562.7272727273
9856,1997-10-10,1997,10,10,479878.6818181818
9857,1997-10-14,1997,10,14,480194.63636363635
9858,1997-10-15,1997,10,15,480510.5909090909
9859,1997-10-16,1997,10,16,480826.54545454547
9860,1997-10-17,1997,10,17,481142.5
9861,1997-10-20,1997,10,20,481458.45454545453
9862,1997-10-21,1997,10,21,481774.4090909091
9863,1997-10-22,1997,10,22,482090.36363636365
9864,1997-10-23,1997,10,23,482406.3181818182
9865,1997-10-24,1997,10,24,482722.2727272727
9866,1997-10-27,1997,10,27,483038.2272727273
9867,1997-10-28,1997,10,28,483354.1818181818
9868,1997-10-29,1997,10,29,483670.13636363635
9869,1997-10-30,1997,10,30,483986.0909090909
9870,1997-10-31,1997,10,31,484302.04545454547
9871,1997-11-03,1997,11,3,484618.0
9872,1997-11-04,1997,11,4,485088.0
9873,1997-11-05,1997,11,5,485558.0
9874,1997-11-06,1997,11,6,486028.0
9875,1997-11-07,1997,11,7,486498.0
9876,1997-11-10,1997,11,10,486968.0
9877,1997-11-12,1997,11,12,487438.0
9878,1997-11-13,1997,11,13,487908.0
9879,1997-11-14,1997,11,14,488378.0
9880,1997-11-17,1997,11,17,488848.0
9881,1997-11-18,1997,11,18,489318.0
9882,1997-11-19,1997,11,19,489788.0
9883,1997-11-20,1997,11,20,490258.0
9884,1997-11-21,1997,11,21,490728.0
9885,1997-11-24,1997,11,24,491198.0
9886,1997-11-25,1997,11,25,491668.0
9887,1997-11-26,1997,11,26,492138.0
9888,1997-11-28,1997,11,28,492608.0
9889,1997-12-01,1997,12,1,493078.0
9890,1997-12-02,1997,12,2,492994.2272727273
9891,1997-12-03,1997,12,3,492910.45454545453
9892,1997-12-04,1997,12,4,492826.6818181818
9893,1997-12-05,1997,12,5,492742.9090909091
9894,1997-12-08,1997,12,8,492659.13636363635
9895,1997-12-09,1997,12,9,492575.36363636365
9896,1997-12-10,1997,12,10,492491.5909090909
9897,1997-12-11,1997,12,11,492407.8181818182
9898,1997-12-12,1997,12,12,492324.04545454547
9899,1997-12-15,1997,12,15,492240.2727272727
9900,1997-12-16,1997,12,16,492156.5
9901,1997-12-17,1997,12,17,492072.7272727273
9902,1997-12-18,1997,12,18,491988.95454545453
9903,1997-12-19,1997,12,19,491905.1818181818
9904,1997-12-22,1997,12,22,491821.4090909091
9905,1997-12-23,1997,12,23,491737.63636363635
9906,1997-12-24,1997,12,24,491653.86363636365
9907,1997-12-26,1997,12,26,491570.0909090909
9908,1997-12-29,1997,12,29,491486.3181818182
9909,1997-12-30,1997,12,30,491402.54545454547
9910,1997-12-31,1997,12,31,491318.7727272727
9911,1998-01-02,1998,1,2,491235.0
9912,1998-01-05,1998,1,5,491094.25
9913,1998-01-06,1998,1,6,490953.5
9914,1998-01-07,1998,1,7,490812.75
9915,1998-01-08,1998,1,8,490672.0
9916,1998-01-09,1998,1,9,490531.25
9917,1998-01-12,1998,1,12,490390.5
9918,1998-01-13,1998,1,13,490249.75
9919,1998-01-14,1998,1,14,490109.0
9920,1998-01-15,1998,1,15,489968.25
9921,1998-01-16,1998,1,16,489827.5
9922,1998-01-20,1998,1,20,489686.75
9923,1998-01-21,1998,1,21,489546.0
9924,1998-01-22,1998,1,22,489405.25
9925,1998-01-23,1998,1,23,489264.5
9926,1998-01-26,1998,1,26,489123.75
9927,1998-01-27,1998,1,27,488983.0
9928,1998-01-28,1998,1,28,488842.25
9929,1998-01-29,1998,1,29,488701.5
9930,1998-01-30,1998,1,30,488560.75
9931,1998-02-02,1998,2,2,488420.0
9932,1998-02-03,1998,2,3,488556.15789473685
9933,1998-02-04,1998,2,4,488692.3157894737
9934,1998-02-05,1998,2,5,488828.4736842105
9935,1998-02-06,1998,2,6,488964.63157894736
9936,1998-02-09,1998,2,9,489100.7894736842
9937,1998-02-10,1998,2,10,489236.94736842107
9938,1998-02-11,1998,2,11,489373.1052631579
9939,1998-02-12,1998,2,12,489509.2631578947
9940,1998-02-13,1998,2,13,489645.4210526316
9941,1998-02-17,1998,2,17,489781.5789473684
9942,1998-02-18,1998,2,18,489917.7368421053
9943,1998-02-19,1998,2,19,490053.8947368421
9944,1998-02-20,1998,2,20,490190.05263157893
9945,1998-02-23,1998,2,23,490326.2105263158
9946,1998-02-24,1998,2,24,490462.36842105264
9947,1998-02-25,1998,2,25,490598.5263157895
9948,1998-02-26,1998,2,26,490734.6842105263
9949,1998-02-27,1998,2,27,490870.84210526315
9950,1998-03-02,1998,3,2,491007.0
9951,1998-03-03,1998,3,3,491148.4090909091
9952,1998-03-04,1998,3,4,491289.8181818182
9953,1998-03-05,1998,3,5,491431.2272727273
9954,1998-03-06,1998,3,6,491572.63636363635
9955,1998-03-09,1998,3,9,491714.04545454547
9956,1998-03-10,1998,3,10,491855.45454545453
9957,1998-03-11,1998,3,11,491996.86363636365
9958,1998-03-12,1998,3,12,492138.2727272727
9959,1998-03-13,1998,3,13,492279.6818181818
9960,1998-03-16,1998,3,16,492421.0909090909
9961,1998-03-17,1998,3,17,492562.5
9962,1998-03-18,1998,3,18,492703.9090909091
9963,1998-03-19,1998,3,19,492845.3181818182
9964,1998-03-20,1998,3,20,492986.7272727273
9965,1998-03-23,1998,3,23,493128.13636363635
9966,1998-03-24,1998,3,24,493269.54545454547
9967,1998-03-25,1998,3,25,493410.95454545453
9968,1998-03-26,1998,3,26,493552.36363636365
9969,1998-03-27,1998,3,27,493693.7727272727
9970,1998-03-30,1998,3,30,493835.1818181818
9971,1998-03-31,1998,3,31,493976.5909090909
9972,1998-04-01,1998,4,1,494118.0
9973,1998-04-02,1998,4,2,494168.5909090909
9974,1998-04-03,1998,4,3,494219.1818181818
9975,1998-04-06,1998,4,6,494269.7727272727
9976,1998-04-07,1998,4,7,494320.36363636365
9977,1998-04-08,1998,4,8,494370.95454545453
9978,1998-04-09,1998,4,9,494421.54545454547
9979,1998-04-10,1998,4,10,494472.13636363635
9980,1998-04-13,1998,4,13,494522.7272727273
9981,1998-04-14,1998,4,14,494573.3181818182
9982,1998-04-15,1998,4,15,494623.9090909091
9983,1998-04-16,1998,4,16,494674.5
9984,1998-04-17,1998,4,17,494725.0909090909
9985,1998-04-20,1998,4,20,494775.6818181818
9986,1998-04-21,1998,4,21,494826.2727272727
9987,1998-04-22,1998,4,22,494876.86363636365
9988,1998-04-23,1998,4,23,494927.45454545453
9989,1998-04-24,1998,4,24,494978.04545454547
9990,1998-04-27,1998,4,27,495028.63636363635
9991,1998-04-28,1998,4,28,495079.2272727273
9992,1998-04-29,1998,4,29,495129.8181818182
9993,1998-04-30,1998,4,30,495180.4090909091
9994,1998-05-01,1998,5,1,495231.0
9995,1998-05-04,1998,5,4,495374.85
9996,1998-05-05,1998,5,5,495518.7
9997,1998-05-06,1998,5,6,495662.55
9998,1998-05-07,1998,5,7,495806.4
9999,1998-05-08,1998,5,8,495950.25
10000,1998-05-11,1998,5,11,496094.1
10001,1998-05-12,1998,5,12,496237.95
10002,1998-05-13,1998,5,13,496381.8
10003,1998-05-14,1998,5,14,496525.65
10004,1998-05-15,1998,5,15,496669.5
10005,1998-05-18,1998,5,18,496813.35
10006,1998-05-19,1998,5,19,496957.2
10007,1998-05-20,1998,5,20,497101.05
10008,1998-05-21,1998,5,21,497244.9
10009,1998-05-22,1998,5,22,497388.75
10010,1998-05-26,1998,5,26,497532.6
10011,1998-05-27,1998,5,27,497676.45
10012,1998-05-28,1998,5,28,497820.3
10013,1998-05-29,1998,5,29,497964.15
10014,1998-06-01,1998,6,1,498108.0
10015,1998-06-02,1998,6,2,498305.1818181818
10016,1998-06-03,1998,6,3,498502.36363636365
10017,1998-06-04,1998,6,4,498699.54545454547
10018,1998-06-05,1998,6,5,498896.7272727273
10019,1998-06-08,1998,6,8,499093.9090909091
10020,1998-06-09,1998,6,9,499291.0909090909
10021,1998-06-10,1998,6,10,499488.2727272727
10022,1998-06-11,1998,6,11,499685.45454545453
10023,1998-06-12,1998,6,12,499882.63636363635
10024,1998-06-15,1998,6,15,500079.8181818182
10025,1998-06-16,1998,6,16,500277.0
10026,1998-06-17,1998,6,17,500474.1818181818
10027,1998-06-18,1998,6,18,500671.36363636365
10028,1998-06-19,1998,6,19,500868.54545454547
10029,1998-06-22,1998,6,22,501065.7272727273
10030,1998-06-23,1998,6,23,501262.9090909091
10031,1998-06-24,1998,6,24,501460.0909090909
10032,1998-06-25,1998,6,25,501657.2727272727
10033,1998-06-26,1998,6,26,501854.45454545453
10034,1998-06-29,1998,6,29,502051.63636363635
10035,1998-06-30,1998,6,30,502248.8181818182
10036,1998-07-01,1998,7,1,502446.0
10037,1998-07-02,1998,7,2,502556.0
10038,1998-07-06,1998,7,6,502666.0
10039,1998-07-07,1998,7,7,502776.0
10040,1998-07-08,1998,7,8,502886.0
10041,1998-07-09,1998,7,9,502996.0
10042,1998-07-10,1998,7,10,503106.0
10043,1998-07-13,1998,7,13,503216.0
10044,1998-07-14,1998,7,14,503326.0
10045,1998-07-15,1998,7,15,503436.0
10046,1998-07-16,1998,7,16,503546.0
10047,1998-07-17,1998,7,17,503656.0
10048,1998-07-20,1998,7,20,503766.0
10049,1998-07-21,1998,7,21,503876.0
10050,1998-07-22,1998,7,22,503986.0
10051,1998-07-23,1998,7,23,504096.0
10052,1998-07-24,1998,7,24,504206.0
10053,1998-07-27,1998,7,27,504316.0
10054,1998-07-28,1998,7,28,504426.0
10055,1998-07-29,1998,7,29,504536.0
10056,1998-07-30,1998,7,30,504646.0
10057,1998-07-31,1998,7,31,504756.0
10058,1998-08-03,1998,8,3,504866.0
10059,1998-08-04,1998,8,4,505043.38095238095
10060,1998-08-05,1998,8,5,505220.7619047619
10061,1998-08-06,1998,8,6,505398.14285714284
10062,1998-08-07,1998,8,7,505575.5238095238
10063,1998-08-10,1998,8,10,505752.90476190473
10064,1998-08-11,1998,8,11,505930.28571428574
10065,1998-08-12,1998,8,12,506107.6666666667
10066,1998-08-13,1998,8,13,506285.04761904763
10067,1998-08-14,1998,8,14,506462.4285714286
10068,1998-08-17,1998,8,17,506639.8095238095
10069,1998-08-18,1998,8,18,506817.1904761905
10070,1998-08-19,1998,8,19,506994.5714285714
10071,1998-08-20,1998,8,20,507171.95238095237
10072,1998-08-21,1998,8,21,507349.3333333333
10073,1998-08-24,1998,8,24,507526.71428571426
10074,1998-08-25,1998,8,25,507704.09523809527
10075,1998-08-26,1998,8,26,507881.4761904762
10076,1998-08-27,1998,8,27,508058.85714285716
10077,1998-08-28,1998,8,28,508236.2380952381
10078,1998-08-31,1998,8,31,508413.61904761905
10079,1998-09-01,1998,9,1,508591.0
10080,1998-09-02,1998,9,2,508779.61904761905
10081,1998-09-03,1998,9,3,508968.2380952381
10082,1998-09-04,1998,9,4,509156.85714285716
10083,1998-09-08,1998,9,8,509345.4761904762
10084,1998-09-09,1998,9,9,509534.09523809527
10085,1998-09-10,1998,9,10,509722.71428571426
10086,1998-09-11,1998,9,11,509911.3333333333
10087,1998-09-14,1998,9,14,510099.95238095237
10088,1998-09-15,1998,9,15,510288.5714285714
10089,1998-09-16,1998,9,16,510477.1904761905
10090,1998-09-17,1998,9,17,510665.8095238095
10091,1998-09-18,1998,9,18,510854.4285714286
10092,1998-09-21,1998,9,21,511043.04761904763
10093,1998-09-22,1998,9,22,511231.6666666667
10094,1998-09-23,1998,9,23,511420.28571428574
10095,1998-09-24,1998,9,24,511608.90476190473
10096,1998-09-25,1998,9,25,511797.5238095238
10097,1998-09-28,1998,9,28,511986.14285714284
10098,1998-09-29,1998,9,29,512174.7619047619
10099,1998-09-30,1998,9,30,512363.38095238095
10100,1998-10-01,1998,10,1,512552.0
10101,1998-10-02,1998,10,2,512828.04761904763
10102,1998-10-05,1998,10,5,513104.09523809527
10103,1998-10-06,1998,10,6,513380.14285714284
10104,1998-10-07,1998,10,7,513656.1904761905
10105,1998-10-08,1998,10,8,513932.2380952381
10106,1998-10-09,1998,10,9,514208.28571428574
10107,1998-10-13,1998,10,13,514484.3333333333
10108,1998-10-14,1998,10,14,514760.38095238095
10109,1998-10-15,1998,10,15,515036.4285714286
10110,1998-10-16,1998,10,16,515312.4761904762
10111,1998-10-19,1998,10,19,515588.5238095238
10112,1998-10-20,1998,10,20,515864.5714285714
10113,1998-10-21,1998,10,21,516140.61904761905
10114,1998-10-22,1998,10,22,516416.6666666667
10115,1998-10-23,1998,10,23,516692.71428571426
10116,1998-10-26,1998,10,26,516968.7619047619
10117,1998-10-27,1998,10,27,517244.8095238095
10118,1998-10-28,1998,10,28,517520.85714285716
10119,1998-10-29,1998,10,29,517796.90476190473
10120,1998-10-30,1998,10,30,518072.95238095237
10121,1998-11-02,1998,11,2,518349.0
10122,1998-11-03,1998,11,3,518774.5789473684
10123,1998-11-04,1998,11,4,519200.15789473685
10124,1998-11-05,1998,11,5,519625.7368421053
10125,1998-11-06,1998,11,6,520051.3157894737
10126,1998-11-09,1998,11,9,520476.8947368421
10127,1998-11-10,1998,11,10,520902.4736842105
10128,1998-11-12,1998,11,12,521328.05263157893
10129,1998-11-13,1998,11,13,521753.63157894736
10130,1998-11-16,1998,11,16,522179.2105263158
10131,1998-11-17,1998,11,17,522604.7894736842
10132,1998-11-18,1998,11,18,523030.36842105264
10133,1998-11-19,1998,11,19,523455.94736842107
10134,1998-11-20,1998,11,20,523881.5263157895
10135,1998-11-23,1998,11,23,524307.1052631579
10136,1998-11-24,1998,11,24,524732.6842105263
10137,1998-11-25,1998,11,25,525158.2631578947
10138,1998-11-27,1998,11,27,525583.8421052631
10139,1998-11-30,1998,11,30,526009.4210526316
10140,1998-12-01,1998,12,1,526435.0
10141,1998-12-02,1998,12,2,526500.2272727273
10142,1998-12-03,1998,12,3,526565.4545454546
10143,1998-12-04,1998,12,4,526630.6818181818
10144,1998-12-07,1998,12,7,526695.9090909091
10145,1998-12-08,1998,12,8,526761.1363636364
10146,1998-12-09,1998,12,9,526826.3636363636
10147,1998-12-10,1998,12,10,526891.5909090909
10148,1998-12-11,1998,12,11,526956.8181818182
10149,1998-12-14,1998,12,14,527022.0454545454
10150,1998-12-15,1998,12,15,527087.2727272727
10151,1998-12-16,1998,12,16,527152.5
10152,1998-12-17,1998,12,17,527217.7272727273
10153,1998-12-18,1998,12,18,527282.9545454546
10154,1998-12-21,1998,12,21,527348.1818181818
10155,1998-12-22,1998,12,22,527413.4090909091
10156,1998-12-23,1998,12,23,527478.6363636364
10157,1998-12-24,1998,12,24,527543.8636363636
10158,1998-12-28,1998,12,28,527609.0909090909
10159,1998-12-29,1998,12,29,527674.3181818182
10160,1998-12-30,1998,12,30,527739.5454545454
10161,1998-12-31,1998,12,31,527804.7727272727
10162,1999-01-04,1999,1,4,527870.0
10163,1999-01-05,1999,1,5,527791.947368421
10164,1999-01-06,1999,1,6,527713.8947368421
10165,1999-01-07,1999,1,7,527635.8421052631
10166,1999-01-08,1999,1,8,527557.7894736842
