,DATE,Year,Month,Day,HomePrice
609,1977-06-01,1977,6,1,73.7859375
610,1977-06-02,1977,6,2,73.81203125
611,1977-06-03,1977,6,3,73.838125
612,1977-06-06,1977,6,6,73.86421874999999
613,1977-06-07,1977,6,7,73.8903125
614,1977-06-08,1977,6,8,73.91640625
615,1977-06-09,1977,6,9,73.9425
616,1977-06-10,1977,6,10,73.96859375
617,1977-06-13,1977,6,13,73.9946875
618,1977-06-14,1977,6,14,74.02078125
619,1977-06-15,1977,6,15,74.046875
620,1977-06-16,1977,6,16,74.07296875
621,1977-06-17,1977,6,17,74.0990625
622,1977-06-20,1977,6,20,74.12515625
623,1977-06-21,1977,6,21,74.15125
624,1977-06-22,1977,6,22,74.17734375
625,1977-06-23,1977,6,23,74.20343749999999
626,1977-06-24,1977,6,24,74.22953125
627,1977-06-27,1977,6,27,74.255625
628,1977-06-28,1977,6,28,74.28171875
629,1977-06-29,1977,6,29,74.3078125
630,1977-06-30,1977,6,30,74.33390625
631,1977-07-01,1977,7,1,74.36
632,1977-07-05,1977,7,5,74.4046875
633,1977-07-06,1977,7,6,74.449375
634,1977-07-07,1977,7,7,74.4940625
635,1977-07-08,1977,7,8,74.53875
636,1977-07-11,1977,7,11,74.5834375
637,1977-07-12,1977,7,12,74.628125
638,1977-07-13,1977,7,13,74.6728125
639,1977-07-14,1977,7,14,74.7175
640,1977-07-15,1977,7,15,74.7621875
641,1977-07-18,1977,7,18,74.806875
642,1977-07-19,1977,7,19,74.8515625
643,1977-07-20,1977,7,20,74.89625
644,1977-07-21,1977,7,21,74.9409375
645,1977-07-22,1977,7,22,74.985625
646,1977-07-25,1977,7,25,75.0303125
647,1977-07-26,1977,7,26,75.075
648,1977-07-27,1977,7,27,75.1196875
649,1977-07-28,1977,7,28,75.16437499999999
650,1977-07-29,1977,7,29,75.2090625
651,1977-08-01,1977,8,1,75.25375
652,1977-08-02,1977,8,2,75.2984375
653,1977-08-03,1977,8,3,75.343125
654,1977-08-04,1977,8,4,75.3878125
655,1977-08-05,1977,8,5,75.4325
656,1977-08-08,1977,8,8,75.4771875
657,1977-08-09,1977,8,9,75.521875
658,1977-08-10,1977,8,10,75.5665625
659,1977-08-11,1977,8,11,75.61125
660,1977-08-12,1977,8,12,75.6559375
661,1977-08-15,1977,8,15,75.700625
662,1977-08-16,1977,8,16,75.7453125
663,1977-08-17,1977,8,17,75.78999999999999
664,1977-08-18,1977,8,18,75.8346875
665,1977-08-19,1977,8,19,75.879375
666,1977-08-22,1977,8,22,75.9240625
667,1977-08-23,1977,8,23,75.96875
668,1977-08-24,1977,8,24,76.0134375
669,1977-08-25,1977,8,25,76.058125
670,1977-08-26,1977,8,26,76.1028125
671,1977-08-29,1977,8,29,76.1475
672,1977-08-30,1977,8,30,76.1921875
673,1977-08-31,1977,8,31,76.236875
674,1977-09-01,1977,9,1,76.28156249999999
675,1977-09-02,1977,9,2,76.32625
676,1977-09-06,1977,9,6,76.3709375
677,1977-09-07,1977,9,7,76.415625
678,1977-09-08,1977,9,8,76.4603125
679,1977-09-09,1977,9,9,76.505
680,1977-09-12,1977,9,12,76.5496875
681,1977-09-13,1977,9,13,76.594375
682,1977-09-14,1977,9,14,76.6390625
683,1977-09-15,1977,9,15,76.68375
684,1977-09-16,1977,9,16,76.7284375
685,1977-09-19,1977,9,19,76.773125
686,1977-09-20,1977,9,20,76.8178125
687,1977-09-21,1977,9,21,76.8625
688,1977-09-22,1977,9,22,76.90718749999999
689,1977-09-23,1977,9,23,76.951875
690,1977-09-26,1977,9,26,76.9965625
691,1977-09-27,1977,9,27,77.04125
692,1977-09-28,1977,9,28,77.0859375
693,1977-09-29,1977,9,29,77.130625
694,1977-09-30,1977,9,30,77.1753125
695,1977-10-03,1977,10,3,77.22
696,1977-10-04,1977,10,4,77.25803278688524
697,1977-10-05,1977,10,5,77.29606557377049
698,1977-10-06,1977,10,6,77.33409836065573
699,1977-10-07,1977,10,7,77.37213114754098
700,1977-10-11,1977,10,11,77.41016393442622
701,1977-10-12,1977,10,12,77.44819672131148
702,1977-10-13,1977,10,13,77.48622950819671
703,1977-10-14,1977,10,14,77.52426229508197
704,1977-10-17,1977,10,17,77.5622950819672
705,1977-10-18,1977,10,18,77.60032786885246
706,1977-10-19,1977,10,19,77.6383606557377
707,1977-10-20,1977,10,20,77.67639344262295
708,1977-10-21,1977,10,21,77.71442622950819
709,1977-10-24,1977,10,24,77.75245901639344
710,1977-10-25,1977,10,25,77.79049180327868
711,1977-10-26,1977,10,26,77.82852459016394
712,1977-10-27,1977,10,27,77.86655737704918
713,1977-10-28,1977,10,28,77.90459016393443
714,1977-10-31,1977,10,31,77.94262295081967
715,1977-11-01,1977,11,1,77.98065573770492
716,1977-11-02,1977,11,2,78.01868852459016
717,1977-11-03,1977,11,3,78.05672131147541
718,1977-11-04,1977,11,4,78.09475409836065
719,1977-11-07,1977,11,7,78.1327868852459
720,1977-11-08,1977,11,8,78.17081967213115
721,1977-11-09,1977,11,9,78.2088524590164
722,1977-11-10,1977,11,10,78.24688524590164
723,1977-11-14,1977,11,14,78.28491803278689
724,1977-11-15,1977,11,15,78.32295081967213
725,1977-11-16,1977,11,16,78.36098360655738
726,1977-11-17,1977,11,17,78.39901639344262
727,1977-11-18,1977,11,18,78.43704918032788
728,1977-11-21,1977,11,21,78.47508196721311
729,1977-11-22,1977,11,22,78.51311475409837
730,1977-11-23,1977,11,23,78.5511475409836
731,1977-11-25,1977,11,25,78.58918032786886
732,1977-11-28,1977,11,28,78.6272131147541
733,1977-11-29,1977,11,29,78.66524590163935
734,1977-11-30,1977,11,30,78.70327868852459
735,1977-12-01,1977,12,1,78.74131147540984
736,1977-12-02,1977,12,2,78.77934426229508
737,1977-12-05,1977,12,5,78.81737704918034
738,1977-12-06,1977,12,6,78.85540983606558
739,1977-12-07,1977,12,7,78.89344262295083
740,1977-12-08,1977,12,8,78.93147540983607
741,1977-12-09,1977,12,9,78.96950819672132
742,1977-12-12,1977,12,12,79.00754098360656
743,1977-12-13,1977,12,13,79.04557377049181
744,1977-12-14,1977,12,14,79.08360655737705
745,1977-12-15,1977,12,15,79.1216393442623
746,1977-12-16,1977,12,16,79.15967213114754
747,1977-12-19,1977,12,19,79.1977049180328
748,1977-12-20,1977,12,20,79.23573770491804
749,1977-12-21,1977,12,21,79.27377049180329
750,1977-12-22,1977,12,22,79.31180327868853
751,1977-12-23,1977,12,23,79.34983606557378
752,1977-12-27,1977,12,27,79.38786885245902
753,1977-12-28,1977,12,28,79.42590163934427
754,1977-12-29,1977,12,29,79.46393442622951
755,1977-12-30,1977,12,30,79.50196721311477
756,1978-01-03,1978,1,3,79.54
757,1978-01-04,1978,1,4,79.59079365079366
758,1978-01-05,1978,1,5,79.64158730158731
759,1978-01-06,1978,1,6,79.69238095238096
760,1978-01-09,1978,1,9,79.74317460317461
761,1978-01-10,1978,1,10,79.79396825396826
762,1978-01-11,1978,1,11,79.84476190476191
763,1978-01-12,1978,1,12,79.89555555555556
764,1978-01-13,1978,1,13,79.94634920634921
765,1978-01-16,1978,1,16,79.99714285714286
766,1978-01-17,1978,1,17,80.04793650793651
767,1978-01-18,1978,1,18,80.09873015873016
768,1978-01-19,1978,1,19,80.14952380952381
769,1978-01-20,1978,1,20,80.20031746031746
770,1978-01-23,1978,1,23,80.25111111111111
771,1978-01-24,1978,1,24,80.30190476190477
772,1978-01-25,1978,1,25,80.35269841269842
773,1978-01-26,1978,1,26,80.40349206349207
774,1978-01-27,1978,1,27,80.45428571428572
775,1978-01-30,1978,1,30,80.50507936507937
776,1978-01-31,1978,1,31,80.55587301587302
777,1978-02-01,1978,2,1,80.60666666666667
778,1978-02-02,1978,2,2,80.65746031746032
779,1978-02-03,1978,2,3,80.70825396825397
780,1978-02-06,1978,2,6,80.75904761904762
781,1978-02-07,1978,2,7,80.80984126984127
782,1978-02-08,1978,2,8,80.86063492063492
783,1978-02-09,1978,2,9,80.91142857142857
784,1978-02-10,1978,2,10,80.96222222222222
785,1978-02-13,1978,2,13,81.01301587301587
786,1978-02-14,1978,2,14,81.06380952380952
787,1978-02-15,1978,2,15,81.11460317460318
788,1978-02-16,1978,2,16,81.16539682539683
789,1978-02-17,1978,2,17,81.21619047619048
790,1978-02-21,1978,2,21,81.26698412698413
791,1978-02-22,1978,2,22,81.31777777777778
792,1978-02-23,1978,2,23,81.36857142857143
793,1978-02-24,1978,2,24,81.41936507936508
794,1978-02-27,1978,2,27,81.47015873015873
795,1978-02-28,1978,2,28,81.52095238095238
796,1978-03-01,1978,3,1,81.57174603174603
797,1978-03-02,1978,3,2,81.62253968253968
798,1978-03-03,1978,3,3,81.67333333333333
799,1978-03-06,1978,3,6,81.72412698412698
800,1978-03-07,1978,3,7,81.77492063492063
801,1978-03-08,1978,3,8,81.82571428571428
802,1978-03-09,1978,3,9,81.87650793650793
803,1978-03-10,1978,3,10,81.92730158730159
804,1978-03-13,1978,3,13,81.97809523809524
805,1978-03-14,1978,3,14,82.02888888888889
806,1978-03-15,1978,3,15,82.07968253968254
807,1978-03-16,1978,3,16,82.13047619047619
808,1978-03-17,1978,3,17,82.18126984126984
809,1978-03-20,1978,3,20,82.23206349206349
810,1978-03-21,1978,3,21,82.28285714285714
811,1978-03-22,1978,3,22,82.33365079365079
812,1978-03-23,1978,3,23,82.38444444444444
813,1978-03-24,1978,3,24,82.43523809523809
814,1978-03-27,1978,3,27,82.48603174603174
815,1978-03-28,1978,3,28,82.53682539682539
816,1978-03-29,1978,3,29,82.58761904761904
817,1978-03-30,1978,3,30,82.6384126984127
818,1978-03-31,1978,3,31,82.68920634920634
819,1978-04-03,1978,4,3,82.74
820,1978-04-04,1978,4,4,82.77890624999999
821,1978-04-05,1978,4,5,82.8178125
822,1978-04-06,1978,4,6,82.85671875
823,1978-04-07,1978,4,7,82.895625
824,1978-04-10,1978,4,10,82.93453124999999
825,1978-04-11,1978,4,11,82.97343749999999
826,1978-04-12,1978,4,12,83.01234375
827,1978-04-13,1978,4,13,83.05125
828,1978-04-14,1978,4,14,83.09015624999999
829,1978-04-17,1978,4,17,83.1290625
830,1978-04-18,1978,4,18,83.16796875
831,1978-04-19,1978,4,19,83.206875
832,1978-04-20,1978,4,20,83.24578125
833,1978-04-21,1978,4,21,83.28468749999999
834,1978-04-24,1978,4,24,83.32359375
835,1978-04-25,1978,4,25,83.3625
836,1978-04-26,1978,4,26,83.40140625
837,1978-04-27,1978,4,27,83.4403125
838,1978-04-28,1978,4,28,83.47921875
839,1978-05-01,1978,5,1,83.518125
840,1978-05-02,1978,5,2,83.55703125
841,1978-05-03,1978,5,3,83.59593749999999
842,1978-05-04,1978,5,4,83.63484375
843,1978-05-05,1978,5,5,83.67375
844,1978-05-08,1978,5,8,83.71265625
845,1978-05-09,1978,5,9,83.7515625
846,1978-05-10,1978,5,10,83.79046875
847,1978-05-11,1978,5,11,83.829375
848,1978-05-12,1978,5,12,83.86828125
849,1978-05-15,1978,5,15,83.90718749999999
850,1978-05-16,1978,5,16,83.94609375
851,1978-05-17,1978,5,17,83.985
852,1978-05-18,1978,5,18,84.02390625
853,1978-05-19,1978,5,19,84.0628125
854,1978-05-22,1978,5,22,84.10171875
855,1978-05-23,1978,5,23,84.140625
856,1978-05-24,1978,5,24,84.17953125
857,1978-05-25,1978,5,25,84.2184375
858,1978-05-26,1978,5,26,84.25734375
859,1978-05-30,1978,5,30,84.29625
860,1978-05-31,1978,5,31,84.33515625
861,1978-06-01,1978,6,1,84.37406250000001
862,1978-06-02,1978,6,2,84.41296875
863,1978-06-05,1978,6,5,84.451875
864,1978-06-06,1978,6,6,84.49078125
865,1978-06-07,1978,6,7,84.5296875
866,1978-06-08,1978,6,8,84.56859375
867,1978-06-09,1978,6,9,84.6075
868,1978-06-12,1978,6,12,84.64640625
869,1978-06-13,1978,6,13,84.68531250000001
870,1978-06-14,1978,6,14,84.72421875
871,1978-06-15,1978,6,15,84.763125
872,1978-06-16,1978,6,16,84.80203125
873,1978-06-19,1978,6,19,84.8409375
874,1978-06-20,1978,6,20,84.87984375
875,1978-06-21,1978,6,21,84.91875
876,1978-06-22,1978,6,22,84.95765625
877,1978-06-23,1978,6,23,84.99656250000001
878,1978-06-26,1978,6,26,85.03546875
879,1978-06-27,1978,6,27,85.074375
880,1978-06-28,1978,6,28,85.11328125
881,1978-06-29,1978,6,29,85.1521875
882,1978-06-30,1978,6,30,85.19109375000001
883,1978-07-03,1978,7,3,85.23
884,1978-07-05,1978,7,5,85.2652380952381
885,1978-07-06,1978,7,6,85.30047619047619
886,1978-07-07,1978,7,7,85.33571428571429
887,1978-07-10,1978,7,10,85.37095238095239
888,1978-07-11,1978,7,11,85.40619047619047
889,1978-07-12,1978,7,12,85.44142857142857
890,1978-07-13,1978,7,13,85.47666666666667
891,1978-07-14,1978,7,14,85.51190476190476
892,1978-07-17,1978,7,17,85.54714285714286
893,1978-07-18,1978,7,18,85.58238095238096
894,1978-07-19,1978,7,19,85.61761904761906
895,1978-07-20,1978,7,20,85.65285714285714
896,1978-07-21,1978,7,21,85.68809523809524
897,1978-07-24,1978,7,24,85.72333333333334
898,1978-07-25,1978,7,25,85.75857142857143
899,1978-07-26,1978,7,26,85.79380952380953
900,1978-07-27,1978,7,27,85.82904761904763
901,1978-07-28,1978,7,28,85.86428571428571
902,1978-07-31,1978,7,31,85.89952380952381
903,1978-08-01,1978,8,1,85.93476190476191
904,1978-08-02,1978,8,2,85.97
905,1978-08-03,1978,8,3,86.0052380952381
906,1978-08-04,1978,8,4,86.0404761904762
907,1978-08-07,1978,8,7,86.07571428571428
908,1978-08-08,1978,8,8,86.11095238095238
909,1978-08-09,1978,8,9,86.14619047619048
910,1978-08-10,1978,8,10,86.18142857142857
911,1978-08-11,1978,8,11,86.21666666666667
912,1978-08-14,1978,8,14,86.25190476190477
913,1978-08-15,1978,8,15,86.28714285714285
914,1978-08-16,1978,8,16,86.32238095238095
915,1978-08-17,1978,8,17,86.35761904761905
916,1978-08-18,1978,8,18,86.39285714285715
917,1978-08-21,1978,8,21,86.42809523809524
918,1978-08-22,1978,8,22,86.46333333333334
919,1978-08-23,1978,8,23,86.49857142857144
920,1978-08-24,1978,8,24,86.53380952380952
921,1978-08-25,1978,8,25,86.56904761904762
922,1978-08-28,1978,8,28,86.60428571428572
923,1978-08-29,1978,8,29,86.63952380952381
924,1978-08-30,1978,8,30,86.67476190476191
925,1978-08-31,1978,8,31,86.71000000000001
926,1978-09-01,1978,9,1,86.7452380952381
927,1978-09-05,1978,9,5,86.7804761904762
928,1978-09-06,1978,9,6,86.8157142857143
929,1978-09-07,1978,9,7,86.85095238095238
930,1978-09-08,1978,9,8,86.88619047619048
931,1978-09-11,1978,9,11,86.92142857142858
932,1978-09-12,1978,9,12,86.95666666666666
933,1978-09-13,1978,9,13,86.99190476190476
934,1978-09-14,1978,9,14,87.02714285714286
935,1978-09-15,1978,9,15,87.06238095238095
936,1978-09-18,1978,9,18,87.09761904761905
937,1978-09-19,1978,9,19,87.13285714285715
938,1978-09-20,1978,9,20,87.16809523809525
939,1978-09-21,1978,9,21,87.20333333333333
940,1978-09-22,1978,9,22,87.23857142857143
941,1978-09-25,1978,9,25,87.27380952380953
942,1978-09-26,1978,9,26,87.30904761904762
943,1978-09-27,1978,9,27,87.34428571428572
944,1978-09-28,1978,9,28,87.37952380952382
945,1978-09-29,1978,9,29,87.4147619047619
946,1978-10-02,1978,10,2,87.45
947,1978-10-03,1978,10,3,87.5144262295082
948,1978-10-04,1978,10,4,87.5788524590164
949,1978-10-05,1978,10,5,87.64327868852459
950,1978-10-06,1978,10,6,87.70770491803279
951,1978-10-10,1978,10,10,87.77213114754099
952,1978-10-11,1978,10,11,87.83655737704919
953,1978-10-12,1978,10,12,87.90098360655738
954,1978-10-13,1978,10,13,87.96540983606558
955,1978-10-16,1978,10,16,88.02983606557378
956,1978-10-17,1978,10,17,88.09426229508198
957,1978-10-18,1978,10,18,88.15868852459016
958,1978-10-19,1978,10,19,88.22311475409836
959,1978-10-20,1978,10,20,88.28754098360656
960,1978-10-23,1978,10,23,88.35196721311476
961,1978-10-24,1978,10,24,88.41639344262295
962,1978-10-25,1978,10,25,88.48081967213115
963,1978-10-26,1978,10,26,88.54524590163935
964,1978-10-27,1978,10,27,88.60967213114755
965,1978-10-30,1978,10,30,88.67409836065573
966,1978-10-31,1978,10,31,88.73852459016393
967,1978-11-01,1978,11,1,88.80295081967213
968,1978-11-02,1978,11,2,88.86737704918033
969,1978-11-03,1978,11,3,88.93180327868852
970,1978-11-06,1978,11,6,88.99622950819672
971,1978-11-07,1978,11,7,89.06065573770492
972,1978-11-08,1978,11,8,89.12508196721312
973,1978-11-09,1978,11,9,89.1895081967213
974,1978-11-13,1978,11,13,89.2539344262295
975,1978-11-14,1978,11,14,89.3183606557377
976,1978-11-15,1978,11,15,89.3827868852459
977,1978-11-16,1978,11,16,89.44721311475409
978,1978-11-17,1978,11,17,89.51163934426229
979,1978-11-20,1978,11,20,89.57606557377049
980,1978-11-21,1978,11,21,89.64049180327869
981,1978-11-22,1978,11,22,89.70491803278688
982,1978-11-24,1978,11,24,89.76934426229508
983,1978-11-27,1978,11,27,89.83377049180328
984,1978-11-28,1978,11,28,89.89819672131148
985,1978-11-29,1978,11,29,89.96262295081966
986,1978-11-30,1978,11,30,90.02704918032786
987,1978-12-01,1978,12,1,90.09147540983606
988,1978-12-04,1978,12,4,90.15590163934426
989,1978-12-05,1978,12,5,90.22032786885245
990,1978-12-06,1978,12,6,90.28475409836065
991,1978-12-07,1978,12,7,90.34918032786885
992,1978-12-08,1978,12,8,90.41360655737705
993,1978-12-11,1978,12,11,90.47803278688524
994,1978-12-12,1978,12,12,90.54245901639344
995,1978-12-13,1978,12,13,90.60688524590164
996,1978-12-14,1978,12,14,90.67131147540984
997,1978-12-15,1978,12,15,90.73573770491802
998,1978-12-18,1978,12,18,90.80016393442622
999,1978-12-19,1978,12,19,90.86459016393442
1000,1978-12-20,1978,12,20,90.92901639344262
1001,1978-12-21,1978,12,21,90.99344262295081
1002,1978-12-22,1978,12,22,91.05786885245901
1003,1978-12-26,1978,12,26,91.12229508196721
1004,1978-12-27,1978,12,27,91.18672131147541
1005,1978-12-28,1978,12,28,91.2511475409836
1006,1978-12-29,1978,12,29,91.3155737704918
1007,1979-01-02,1979,1,2,91.38
1008,1979-01-03,1979,1,3,91.42730158730159
1009,1979-01-04,1979,1,4,91.47460317460317
1010,1979-01-05,1979,1,5,91.52190476190476
1011,1979-01-08,1979,1,8,91.56920634920634
1012,1979-01-09,1979,1,9,91.61650793650793
1013,1979-01-10,1979,1,10,91.66380952380952
1014,1979-01-11,1979,1,11,91.71111111111111
1015,1979-01-12,1979,1,12,91.7584126984127
1016,1979-01-15,1979,1,15,91.80571428571429
1017,1979-01-16,1979,1,16,91.85301587301586
1018,1979-01-17,1979,1,17,91.90031746031745
1019,1979-01-18,1979,1,18,91.94761904761904
1020,1979-01-19,1979,1,19,91.99492063492063
1021,1979-01-22,1979,1,22,92.04222222222222
1022,1979-01-23,1979,1,23,92.08952380952381
1023,1979-01-24,1979,1,24,92.13682539682539
1024,1979-01-25,1979,1,25,92.18412698412698
1025,1979-01-26,1979,1,26,92.23142857142857
1026,1979-01-29,1979,1,29,92.27873015873016
1027,1979-01-30,1979,1,30,92.32603174603175
1028,1979-01-31,1979,1,31,92.37333333333333
1029,1979-02-01,1979,2,1,92.42063492063492
1030,1979-02-02,1979,2,2,92.4679365079365
1031,1979-02-05,1979,2,5,92.51523809523809
1032,1979-02-06,1979,2,6,92.56253968253968
1033,1979-02-07,1979,2,7,92.60984126984127
1034,1979-02-08,1979,2,8,92.65714285714286
1035,1979-02-09,1979,2,9,92.70444444444445
1036,1979-02-12,1979,2,12,92.75174603174602
1037,1979-02-13,1979,2,13,92.79904761904761
1038,1979-02-14,1979,2,14,92.8463492063492
1039,1979-02-15,1979,2,15,92.89365079365079
1040,1979-02-16,1979,2,16,92.94095238095238
1041,1979-02-20,1979,2,20,92.98825396825397
1042,1979-02-21,1979,2,21,93.03555555555555
1043,1979-02-22,1979,2,22,93.08285714285714
1044,1979-02-23,1979,2,23,93.13015873015873
1045,1979-02-26,1979,2,26,93.17746031746032
1046,1979-02-27,1979,2,27,93.2247619047619
1047,1979-02-28,1979,2,28,93.2720634920635
1048,1979-03-01,1979,3,1,93.31936507936507
1049,1979-03-02,1979,3,2,93.36666666666666
1050,1979-03-05,1979,3,5,93.41396825396825
1051,1979-03-06,1979,3,6,93.46126984126984
1052,1979-03-07,1979,3,7,93.50857142857143
1053,1979-03-08,1979,3,8,93.55587301587302
1054,1979-03-09,1979,3,9,93.60317460317461
1055,1979-03-12,1979,3,12,93.65047619047618
1056,1979-03-13,1979,3,13,93.69777777777777
1057,1979-03-14,1979,3,14,93.74507936507936
1058,1979-03-15,1979,3,15,93.79238095238095
1059,1979-03-16,1979,3,16,93.83968253968254
1060,1979-03-19,1979,3,19,93.88698412698413
1061,1979-03-20,1979,3,20,93.9342857142857
1062,1979-03-21,1979,3,21,93.9815873015873
1063,1979-03-22,1979,3,22,94.02888888888889
1064,1979-03-23,1979,3,23,94.07619047619048
1065,1979-03-26,1979,3,26,94.12349206349207
1066,1979-03-27,1979,3,27,94.17079365079366
1067,1979-03-28,1979,3,28,94.21809523809523
1068,1979-03-29,1979,3,29,94.26539682539682
1069,1979-03-30,1979,3,30,94.31269841269841
1070,1979-04-02,1979,4,2,94.36
1071,1979-04-03,1979,4,3,94.3921875
1072,1979-04-04,1979,4,4,94.424375
1073,1979-04-05,1979,4,5,94.4565625
1074,1979-04-06,1979,4,6,94.48875
1075,1979-04-09,1979,4,9,94.5209375
1076,1979-04-10,1979,4,10,94.553125
1077,1979-04-11,1979,4,11,94.5853125
1078,1979-04-12,1979,4,12,94.6175
1079,1979-04-13,1979,4,13,94.6496875
1080,1979-04-16,1979,4,16,94.681875
1081,1979-04-17,1979,4,17,94.7140625
1082,1979-04-18,1979,4,18,94.74625
1083,1979-04-19,1979,4,19,94.7784375
1084,1979-04-20,1979,4,20,94.810625
1085,1979-04-23,1979,4,23,94.8428125
1086,1979-04-24,1979,4,24,94.875
1087,1979-04-25,1979,4,25,94.9071875
1088,1979-04-26,1979,4,26,94.939375
1089,1979-04-27,1979,4,27,94.9715625
1090,1979-04-30,1979,4,30,95.00375
1091,1979-05-01,1979,5,1,95.0359375
1092,1979-05-02,1979,5,2,95.068125
1093,1979-05-03,1979,5,3,95.1003125
1094,1979-05-04,1979,5,4,95.1325
1095,1979-05-07,1979,5,7,95.1646875
1096,1979-05-08,1979,5,8,95.196875
1097,1979-05-09,1979,5,9,95.2290625
1098,1979-05-10,1979,5,10,95.26125
1099,1979-05-11,1979,5,11,95.2934375
1100,1979-05-14,1979,5,14,95.325625
1101,1979-05-15,1979,5,15,95.3578125
1102,1979-05-16,1979,5,16,95.39
1103,1979-05-17,1979,5,17,95.4221875
1104,1979-05-18,1979,5,18,95.454375
1105,1979-05-21,1979,5,21,95.4865625
1106,1979-05-22,1979,5,22,95.51875
1107,1979-05-23,1979,5,23,95.5509375
1108,1979-05-24,1979,5,24,95.583125
1109,1979-05-25,1979,5,25,95.6153125
1110,1979-05-29,1979,5,29,95.64750000000001
1111,1979-05-30,1979,5,30,95.6796875
1112,1979-05-31,1979,5,31,95.711875
1113,1979-06-01,1979,6,1,95.7440625
1114,1979-06-04,1979,6,4,95.77625
1115,1979-06-05,1979,6,5,95.8084375
1116,1979-06-06,1979,6,6,95.840625
1117,1979-06-07,1979,6,7,95.8728125
1118,1979-06-08,1979,6,8,95.905
1119,1979-06-11,1979,6,11,95.93718750000001
1120,1979-06-12,1979,6,12,95.969375
1121,1979-06-13,1979,6,13,96.0015625
1122,1979-06-14,1979,6,14,96.03375
1123,1979-06-15,1979,6,15,96.0659375
1124,1979-06-18,1979,6,18,96.098125
1125,1979-06-19,1979,6,19,96.1303125
1126,1979-06-20,1979,6,20,96.1625
1127,1979-06-21,1979,6,21,96.1946875
